t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8017925 -5643769
50 -4668173 -1 379733827 101 -7542577 -5911954
100 -4668173 -1 379733827 101 -7057223 -6159554
150 -4668173 -1 379733827 101 -6563680 -6386023
200 -4668173 -1 379733827 101 -6063802 -6591121
250 -4668173 -1 379733827 101 -5559421 -6774898
300 -4668173 -1 379733827 101 -5052293 -6937670
350 -4668173 -1 379733827 101 -4544052 -7079984
400 -4668173 -1 379733827 101 -4036180 -7202575
450 -4668173 -1 379733826 101 -3529989 -7306320
500 -4668173 -1 379733826 101 -3026614 -7392197
550 -4668173 -1 379733826 101 -2527013 -7461244
600 -4668173 -1 379733826 101 -2031977 -7514528
650 -4668173 -1 379733826 101 -1542144 -7553113
700 -4668173 -1 379733826 101 -1058012 -7578046
750 -4668173 -1 379733826 101 -579958 -7590335
800 -4668173 -1 379733826 101 -108257 -7590942
850 -4668173 -1 379733826 101 356909 -7580776
900 -4668173 -1 379733825 101 815427 -7560688
950 -4668173 -1 379733825 101 1267250 -7531468
1000 -4668173 -1 379733825 101 1712377 -7493852
1050 -4668173 -1 379733825 101 2150849 -7448516
1100 -4668173 -1 379733825 101 2582738 -7396085
1150 -4668173 -1 379733825 101 3008140 -7337131
1200 -4668173 -1 379733824 101 3427172 -7272180
1250 -4668173 -1 379733824 101 3839963 -7201713
1300 -4668173 -1 379733824 101 4246652 -7126170
1350 -4668173 -1 379733824 101 4647388 -7045956
1400 -4668173 -1 379733824 101 5042319 -6961438
1450 -4668173 -1 379733823 101 5431601 -6872956
1500 -4668173 -1 379733823 101 5815387 -6780818
1550 -4668173 -1 379733823 101 6193830 -6685308
1600 -4668173 -1 379733823 101 6567082 -6586686
1650 -4668173 -1 379733823 101 6935293 -6485189
1700 -4668173 -1 379733822 101 7298608 -6381037
1750 -4668173 -1 379733822 101 7657170 -6274431
1800 -4668173 -1 379733822 101 8011119 -6165556
1850 -4668173 -1 379733821 101 8360588 -6054580
1900 -4668173 -1 379733821 101 8705708 -5941662
1950 -4668173 -1 379733821 101 9046607 -5826945
2000 -4668173 -1 379733821 101 9383405 -5710562
2050 -4668173 -1 379733820 101 9716222 -5592638
2100 -4668173 -1 379733820 101 10045172 -5473285
2150 -4668173 -1 379733820 101 10370363 -5352608
2200 -4668173 -1 379733819 101 10691902 -5230706
2250 -4668173 -1 379733819 101 11009891 -5107668
2300 -4668173 -1 379733819 101 11324428 -4983579
2350 -4668173 -1 379733818 101 11635608 -4858517
2400 -4668173 -1 379733818 101 11943522 -4732553
2450 -4668173 -1 379733818 101 12248257 -4605756
2500 -4668173 -1 379733817 101 12549897 -4478187
2550 -4668173 -1 379733817 101 12848525 -4349905
2600 -4668173 -1 379733816 101 13144219 -4220965
2650 -4668173 -1 379733816 101 13437053 -4091418
2700 -4668173 -1 379733816 101 13727101 -3961310
2750 -4668173 -1 379733815 101 14014433 -3830687
2800 -4668173 -1 379733815 101 14299115 -3699590
2850 -4668173 -1 379733814 101 14581214 -3568057
2900 -4668173 -1 379733814 101 14860791 -3436124
2950 -4668173 -1 379733813 101 15137908 -3303827
3000 -4668173 -1 379733813 101 15412622 -3171196
3050 -4668173 -1 379733813 101 15684990 -3038262
3100 -4668173 -1 379733812 101 15955067 -2905053
3150 -4668173 -1 379733812 101 16222905 -2771595
3200 -4668173 -1 379733811 101 16488554 -2637913
3250 -4668173 -1 379733811 101 16752063 -2504030
3300 -4668173 -1 379733810 101 17013481 -2369968
3350 -4668173 -1 379733810 101 17272852 -2235747
3400 -4668173 -1 379733809 101 17530221 -2101388
3450 -4668173 -1 379733809 101 17785630 -1966908
3500 -4668173 -1 379733808 101 18039122 -1832325
3550 -4668173 -1 379733808 101 18290736 -1697655
3600 -4668173 -1 379733807 101 18540511 -1562912
3650 -4668173 -1 379733806 101 18788485 -1428112
3700 -4668173 -1 379733806 101 19034694 -1293268
3750 -4668173 -1 379733805 101 19279174 -1158394
3800 -4668173 -1 379733805 101 19521958 -1023500
3850 -4668173 -1 379733804 101 19763081 -888599
3900 -4668173 -1 379733804 101 20002573 -753701
3950 -4668173 -1 379733803 101 20240466 -618817
4000 -4668173 -1 379733802 101 20476792 -483956
4050 -4668173 -1 379733802 101 20711578 -349127
4100 -4668173 -1 379733801 101 20944854 -214340
4150 -4668173 -1 379733801 101 21176648 -79602
4200 -4668173 -1 379733800 101 21406986 55080
4250 -4668173 -1 379733799 101 21635895 189697
4300 -4668173 -1 379733799 101 21863400 324243
4350 -4668173 -1 379733798 101 22089525 458711
4400 -4668173 -1 379733797 101 22314296 593096
4450 -4668173 -1 379733797 101 22537735 727390
4500 -4668173 -1 379733796 101 22759866 861590
4550 -4668173 -1 379733795 101 22980710 995689
4600 -4668173 -1 379733795 101 23200290 1129682
4650 -4668173 -1 379733794 101 23418625 1263566
