t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -6987005 -6139706
50 -4668173 -1 379733827 101 -6472201 -6321264
100 -4668173 -1 379733827 101 -5951117 -6480811
150 -4668173 -1 379733827 101 -5425639 -6618127
200 -4668173 -1 379733827 101 -4897634 -6733295
250 -4668173 -1 379733827 101 -4368899 -6826684
300 -4668173 -1 379733827 101 -3841107 -6898910
350 -4668173 -1 379733827 101 -3315774 -6950796
400 -4668173 -1 379733827 101 -2794230 -6983323
450 -4668173 -1 379733826 101 -2277617 -6997584
500 -4668173 -1 379733826 101 -1766882 -6994739
550 -4668173 -1 379733826 101 -1262787 -6975978
600 -4668173 -1 379733826 101 -765927 -6942487
650 -4668173 -1 379733826 101 -276743 -6895428
700 -4668173 -1 379733826 101 204454 -6835917
750 -4668173 -1 379733826 101 677470 -6765013
800 -4668173 -1 379733826 101 1142202 -6683711
850 -4668173 -1 379733826 101 1598627 -6592937
900 -4668173 -1 379733825 101 2046783 -6493549
950 -4668173 -1 379733825 101 2486761 -6386335
1000 -4668173 -1 379733825 101 2918688 -6272018
1050 -4668173 -1 379733825 101 3342723 -6151257
1100 -4668173 -1 379733825 101 3759044 -6024654
1150 -4668173 -1 379733825 101 4167846 -5892757
1200 -4668173 -1 379733824 101 4569335 -5756063
1250 -4668173 -1 379733824 101 4963723 -5615022
1300 -4668173 -1 379733824 101 5351222 -5470046
1350 -4668173 -1 379733824 101 5732049 -5321504
1400 -4668173 -1 379733824 101 6106416 -5169734
1450 -4668173 -1 379733823 101 6474533 -5015043
1500 -4668173 -1 379733823 101 6836605 -4857708
1550 -4668173 -1 379733823 101 7192833 -4697981
1600 -4668173 -1 379733823 101 7543411 -4536093
1650 -4668173 -1 379733823 101 7888527 -4372250
1700 -4668173 -1 379733822 101 8228364 -4206644
1750 -4668173 -1 379733822 101 8563096 -4039447
1800 -4668173 -1 379733822 101 8892893 -3870817
1850 -4668173 -1 379733821 101 9217916 -3700899
1900 -4668173 -1 379733821 101 9538323 -3529822
1950 -4668173 -1 379733821 101 9854261 -3357709
2000 -4668173 -1 379733821 101 10165876 -3184667
2050 -4668173 -1 379733820 101 10473303 -3010799
2100 -4668173 -1 379733820 101 10776677 -2836197
2150 -4668173 -1 379733820 101 11076121 -2660944
2200 -4668173 -1 379733819 101 11371759 -2485118
2250 -4668173 -1 379733819 101 11663706 -2308791
2300 -4668173 -1 379733819 101 11952073 -2132029
2350 -4668173 -1 379733818 101 12236967 -1954891
2400 -4668173 -1 379733818 101 12518490 -1777432
2450 -4668173 -1 379733818 101 12796739 -1599705
2500 -4668173 -1 379733817 101 13071810 -1421756
2550 -4668173 -1 379733817 101 13343793 -1243627
2600 -4668173 -1 379733816 101 13612773 -1065360
2650 -4668173 -1 379733816 101 13878834 -886991
2700 -4668173 -1 379733816 101 14142055 -708555
2750 -4668173 -1 379733815 101 14402514 -530082
2800 -4668173 -1 379733815 101 14660284 -351602
2850 -4668173 -1 379733814 101 14915435 -173141
2900 -4668173 -1 379733814 101 15168036 5275
2950 -4668173 -1 379733813 101 15418152 183623
3000 -4668173 -1 379733813 101 15665847 361883
3050 -4668173 -1 379733813 101 15911179 540034
