t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -7409641 -5962996
50 -4668173 -1 379733827 101 -6908798 -6180021
100 -4668173 -1 379733827 101 -6400157 -6375527
150 -4668173 -1 379733827 101 -5885580 -6549163
200 -4668173 -1 379733827 101 -5366938 -6700882
250 -4668173 -1 379733827 101 -4846048 -6830925
300 -4668173 -1 379733827 101 -4324621 -6939791
350 -4668173 -1 379733827 101 -3804227 -7028195
400 -4668173 -1 379733827 101 -3286263 -7097023
450 -4668173 -1 379733826 101 -2771943 -7147284
500 -4668173 -1 379733826 101 -2262291 -7180070
550 -4668173 -1 379733826 101 -1758154 -7196515
600 -4668173 -1 379733826 101 -1260205 -7197760
650 -4668173 -1 379733826 101 -768967 -7184934
700 -4668173 -1 379733826 101 -284827 -7159127
750 -4668173 -1 379733826 101 191946 -7121383
800 -4668173 -1 379733826 101 661181 -7072687
850 -4668173 -1 379733826 101 1122789 -7013962
900 -4668173 -1 379733825 101 1576750 -6946066
950 -4668173 -1 379733825 101 2023097 -6869790
1000 -4668173 -1 379733825 101 2461909 -6785865
1050 -4668173 -1 379733825 101 2893296 -6694961
1100 -4668173 -1 379733825 101 3317394 -6597690
1150 -4668173 -1 379733825 101 3734362 -6494612
1200 -4668173 -1 379733824 101 4144367 -6386237
1250 -4668173 -1 379733824 101 4547590 -6273030
1300 -4668173 -1 379733824 101 4944216 -6155415
1350 -4668173 -1 379733824 101 5334434 -6033777
1400 -4668173 -1 379733824 101 5718431 -5908468
1450 -4668173 -1 379733823 101 6096396 -5779807
1500 -4668173 -1 379733823 101 6468514 -5648086
1550 -4668173 -1 379733823 101 6834968 -5513572
1600 -4668173 -1 379733823 101 7195936 -5376505
1650 -4668173 -1 379733823 101 7551590 -5237109
1700 -4668173 -1 379733822 101 7902100 -5095584
1750 -4668173 -1 379733822 101 8247628 -4952115
1800 -4668173 -1 379733822 101 8588331 -4806873
1850 -4668173 -1 379733821 101 8924362 -4660011
1900 -4668173 -1 379733821 101 9255866 -4511672
1950 -4668173 -1 379733821 101 9582984 -4361986
2000 -4668173 -1 379733821 101 9905853 -4211073
2050 -4668173 -1 379733820 101 10224602 -4059043
2100 -4668173 -1 379733820 101 10539357 -3905997
2150 -4668173 -1 379733820 101 10850237 -3752028
2200 -4668173 -1 379733819 101 11157358 -3597222
2250 -4668173 -1 379733819 101 11460831 -3441658
2300 -4668173 -1 379733819 101 11760763 -3285410
2350 -4668173 -1 379733818 101 12057255 -3128545
2400 -4668173 -1 379733818 101 12350406 -2971125
2450 -4668173 -1 379733818 101 12640310 -2813208
2500 -4668173 -1 379733817 101 12927057 -2654848
2550 -4668173 -1 379733817 101 13210735 -2496094
2600 -4668173 -1 379733816 101 13491426 -2336992
2650 -4668173 -1 379733816 101 13769212 -2177585
2700 -4668173 -1 379733816 101 14044169 -2017912
2750 -4668173 -1 379733815 101 14316372 -1858010
2800 -4668173 -1 379733815 101 14585893 -1697914
2850 -4668173 -1 379733814 101 14852798 -1537654
2900 -4668173 -1 379733814 101 15117156 -1377261
2950 -4668173 -1 379733813 101 15379030 -1216762
3000 -4668173 -1 379733813 101 15638481 -1056183
3050 -4668173 -1 379733813 101 15895567 -895547
3100 -4668173 -1 379733812 101 16150347 -734877
3150 -4668173 -1 379733812 101 16402875 -574193
3200 -4668173 -1 379733811 101 16653205 -413515
3250 -4668173 -1 379733811 101 16901386 -252861
3300 -4668173 -1 379733810 101 17147469 -92248
3350 -4668173 -1 379733810 101 17391501 68309
3400 -4668173 -1 379733809 101 17633529 228795
3450 -4668173 -1 379733809 101 17873596 389196
3500 -4668173 -1 379733808 101 18111746 549500
3550 -4668173 -1 379733808 101 18348021 709695
3600 -4668173 -1 379733807 101 18582460 869769
3650 -4668173 -1 379733806 101 18815102 1029712
3700 -4668173 -1 379733806 101 19045986 1189514
3750 -4668173 -1 379733805 101 19275147 1349167
3800 -4668173 -1 379733805 101 19502621 1508661
3850 -4668173 -1 379733804 101 19728442 1667990
3900 -4668173 -1 379733804 101 19952643 1827144
3950 -4668173 -1 379733803 101 20175257 1986119
4000 -4668173 -1 379733802 101 20396314 2144906
4050 -4668173 -1 379733802 101 20615845 2303501
