t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -7616076 -5863688
50 -4668173 -1 379733827 101 -7123135 -6098060
100 -4668173 -1 379733827 101 -6621648 -6311198
150 -4668173 -1 379733827 101 -6113466 -6502686
200 -4668173 -1 379733827 101 -5600456 -6672412
250 -4668173 -1 379733827 101 -5084442 -6820555
300 -4668173 -1 379733827 101 -4567154 -6947553
350 -4668173 -1 379733827 101 -4050182 -7054064
400 -4668173 -1 379733827 101 -3534956 -7140926
450 -4668173 -1 379733826 101 -3022722 -7209107
500 -4668173 -1 379733826 101 -2514545 -7259659
550 -4668173 -1 379733826 101 -2011307 -7293687
600 -4668173 -1 379733826 101 -1513724 -7312308
650 -4668173 -1 379733826 101 -1022355 -7316631
700 -4668173 -1 379733826 101 -537627 -7307734
750 -4668173 -1 379733826 101 -59846 -7286649
800 -4668173 -1 379733826 101 410785 -7254355
850 -4668173 -1 379733826 101 874143 -7211771
900 -4668173 -1 379733825 101 1330179 -7159753
950 -4668173 -1 379733825 101 1778898 -7099096
1000 -4668173 -1 379733825 101 2220353 -7030530
1050 -4668173 -1 379733825 101 2654631 -6954729
1100 -4668173 -1 379733825 101 3081847 -6872311
1150 -4668173 -1 379733825 101 3502138 -6783839
1200 -4668173 -1 379733824 101 3915657 -6689830
1250 -4668173 -1 379733824 101 4322565 -6590754
1300 -4668173 -1 379733824 101 4723034 -6487043
1350 -4668173 -1 379733824 101 5117238 -6379087
1400 -4668173 -1 379733824 101 5505353 -6267245
1450 -4668173 -1 379733823 101 5887556 -6151842
1500 -4668173 -1 379733823 101 6264022 -6033176
1550 -4668173 -1 379733823 101 6634925 -5911521
1600 -4668173 -1 379733823 101 7000433 -5787123
1650 -4668173 -1 379733823 101 7360712 -5660210
1700 -4668173 -1 379733822 101 7715924 -5530991
1750 -4668173 -1 379733822 101 8066223 -5399656
1800 -4668173 -1 379733822 101 8411763 -5266378
1850 -4668173 -1 379733821 101 8752688 -5131319
1900 -4668173 -1 379733821 101 9089141 -4994626
1950 -4668173 -1 379733821 101 9421258 -4856433
2000 -4668173 -1 379733821 101 9749170 -4716866
2050 -4668173 -1 379733820 101 10073003 -4576038
2100 -4668173 -1 379733820 101 10392879 -4434055
2150 -4668173 -1 379733820 101 10708915 -4291014
2200 -4668173 -1 379733819 101 11021222 -4147006
2250 -4668173 -1 379733819 101 11329910 -4002113
2300 -4668173 -1 379733819 101 11635083 -3856412
2350 -4668173 -1 379733818 101 11936838 -3709975
2400 -4668173 -1 379733818 101 12235274 -3562866
2450 -4668173 -1 379733818 101 12530481 -3415148
2500 -4668173 -1 379733817 101 12822549 -3266876
2550 -4668173 -1 379733817 101 13111562 -3118103
2600 -4668173 -1 379733816 101 13397603 -2968879
2650 -4668173 -1 379733816 101 13680750 -2819247
2700 -4668173 -1 379733816 101 13961079 -2669252
2750 -4668173 -1 379733815 101 14238663 -2518932
2800 -4668173 -1 379733815 101 14513572 -2368323
2850 -4668173 -1 379733814 101 14785874 -2217461
2900 -4668173 -1 379733814 101 15055634 -2066375
2950 -4668173 -1 379733813 101 15322914 -1915098
3000 -4668173 -1 379733813 101 15587775 -1763655
3050 -4668173 -1 379733813 101 15850276 -1612074
3100 -4668173 -1 379733812 101 16110472 -1460378
3150 -4668173 -1 379733812 101 16368417 -1308589
3200 -4668173 -1 379733811 101 16624165 -1156730
3250 -4668173 -1 379733811 101 16877764 -1004820
3300 -4668173 -1 379733810 101 17129265 -852877
3350 -4668173 -1 379733810 101 17378714 -700918
3400 -4668173 -1 379733809 101 17626157 -548961
3450 -4668173 -1 379733809 101 17871638 -397020
3500 -4668173 -1 379733808 101 18115198 -245110
3550 -4668173 -1 379733808 101 18356880 -93244
3600 -4668173 -1 379733807 101 18596724 58567
3650 -4668173 -1 379733806 101 18834767 210308
3700 -4668173 -1 379733806 101 19071046 361971
3750 -4668173 -1 379733805 101 19305599 513544
3800 -4668173 -1 379733805 101 19538460 665017
3850 -4668173 -1 379733804 101 19769664 816383
3900 -4668173 -1 379733804 101 19999241 967631
3950 -4668173 -1 379733803 101 20227226 1118754
4000 -4668173 -1 379733802 101 20453648 1269745
4050 -4668173 -1 379733802 101 20678538 1420596
4100 -4668173 -1 379733801 101 20901925 1571301
4150 -4668173 -1 379733801 101 21123837 1721854
4200 -4668173 -1 379733800 101 21344301 1872248
4250 -4668173 -1 379733799 101 21563344 2022479
4300 -4668173 -1 379733799 101 21780992 2172541
4350 -4668173 -1 379733798 101 21997271 2322430
4400 -4668173 -1 379733797 101 22212204 2472140
4450 -4668173 -1 379733797 101 22425815 2621668
4500 -4668173 -1 379733796 101 22638129 2771010
4550 -4668173 -1 379733795 101 22849166 2920163
4600 -4668173 -1 379733795 101 23058950 3069121
4650 -4668173 -1 379733794 101 23267500 3217884
4700 -4668173 -1 379733793 101 23474839 3366446
4750 -4668173 -1 379733793 101 23680987 3514807
4800 -4668173 -1 379733792 101 23885962 3662962
4850 -4668173 -1 379733791 101 24089785 3810910
4900 -4668173 -1 379733790 101 24292473 3958649
4950 -4668173 -1 379733790 101 24494046 4106176
5000 -4668173 -1 379733789 101 24694521 4253489
5050 -4668173 -1 379733788 102 24893916 4400587
5100 -4668173 -1 379733787 102 25092246 4547467
5150 -4668173 -1 379733787 102 25289530 4694129
5200 -4668173 -1 379733786 102 25485782 4840571
5250 -4668173 -1 379733785 102 25681019 4986791
5300 -4668173 -1 379733784 102 25875255 5132789
5350 -4668173 -1 379733783 102 26068507 5278563
5400 -4668173 -1 379733783 102 26260788 5424113
5450 -4668173 -1 379733782 102 26452113 5569436
5500 -4668173 -1 379733781 102 26642496 5714534
5550 -4668173 -1 379733780 102 26831950 5859404
5600 -4668173 -1 379733779 102 27020490 6004047
5650 -4668173 -1 379733778 102 27208126 6148461
5700 -4668173 -1 379733778 102 27394874 6292647
5750 -4668173 -1 379733777 102 27580744 6436603
5800 -4668173 -1 379733776 102 27765750 6580330
5850 -4668173 -1 379733775 102 27949903 6723826
5900 -4668173 -1 379733774 102 28133215 6867093
5950 -4668173 -1 379733773 102 28315697 7010129
6000 -4668173 -1 379733772 102 28497360 7152934
6050 -4668173 -1 379733771 102 28678216 7295509
6100 -4668173 -1 379733770 102 28858275 7437853
6150 -4668172 -1 379733770 102 29037547 7579967
6200 -4668172 -1 379733769 102 29216044 7721849
6250 -4668172 -1 379733768 102 29393774 7863501
6300 -4668172 -1 379733767 102 29570748 8004923
6350 -4668172 -1 379733766 102 29746975 8146114
6400 -4668172 -1 379733765 102 29922466 8287075
6450 -4668172 -1 379733764 102 30097228 8427806
6500 -4668172 -1 379733763 102 30271272 8568307
6550 -4668172 -1 379733762 102 30444606 8708578
6600 -4668172 -1 379733761 102 30617239 8848621
6650 -4668172 -1 379733760 102 30789179 8988434
6700 -4668172 -1 379733759 102 30960436 9128019
6750 -4668172 -1 379733758 102 31131016 9267376
6800 -4668172 -1 379733757 102 31300929 9406505
6850 -4668172 -1 379733756 102 31470182 9545406
6900 -4668172 -1 379733755 102 31638783 9684081
6950 -4668172 -1 379733754 102 31806739 9822529
7000 -4668172 -1 379733753 102 31974059 9960751
7050 -4668172 -1 379733752 102 32140750 10098747
7100 -4668172 -1 379733751 102 32306818 10236518
7150 -4668172 -1 379733750 102 32472271 10374065
7200 -4668172 -1 379733748 102 32637115 10511387
7250 -4668172 -1 379733747 102 32801359 10648486
7300 -4668172 -1 379733746 102 32965008 10785362
7350 -4668172 -1 379733745 102 33128069 10922016
7400 -4668172 -1 379733744 102 33290549 11058447
7450 -4668172 -1 379733743 102 33452453 11194658
7500 -4668172 -1 379733742 102 33613789 11330647
7550 -4668172 -1 379733741 102 33774562 11466417
7600 -4668172 -1 379733740 102 33934779 11601966
7650 -4668172 -1 379733738 102 34094445 11737297
7700 -4668172 -1 379733737 102 34253566 11872410
7750 -4668172 -1 379733736 102 34412148 12007305
7800 -4668172 -1 379733735 102 34570197 12141983
7850 -4668172 -1 379733734 102 34727719 12276444
7900 -4668172 -1 379733733 102 34884718 12410690
7950 -4668172 -1 379733731 103 35041200 12544720
8000 -4668172 -1 379733730 103 35197171 12678536
8050 -4668172 -1 379733729 103 35352635 12812138
8100 -4668172 -1 379733728 103 35507598 12945527
8150 -4668172 -1 379733727 103 35662066 13078704
8200 -4668172 -1 379733725 103 35816042 13211668
8250 -4668172 -1 379733724 103 35969531 13344422
8300 -4668172 -1 379733723 103 36122540 13476965
8350 -4668172 -1 379733722 103 36275071 13609298
8400 -4668172 -1 379733720 103 36427131 13741421
8450 -4668172 -1 379733719 103 36578723 13873337
8500 -4668172 -1 379733718 103 36729852 14005044
8550 -4668172 -1 379733717 103 36880523 14136545
8600 -4668172 -1 379733715 103 37030740 14267839
8650 -4668172 -1 379733714 103 37180507 14398927
8700 -4668172 -1 379733713 103 37329829 14529810
8750 -4668172 -1 379733711 103 37478710 14660488
8800 -4668172 -1 379733710 103 37627153 14790963
8850 -4668172 -1 379733709 103 37775163 14921235
8900 -4668172 -1 379733707 103 37922745 15051304
8950 -4668172 -1 379733706 103 38069901 15181172
9000 -4668172 -1 379733705 103 38216636 15310838
9050 -4668172 -1 379733703 103 38362954 15440304
9100 -4668172 -1 379733702 103 38508858 15569571
9150 -4668172 -1 379733701 103 38654353 15698639
9200 -4668172 -1 379733699 103 38799441 15827508
9250 -4668172 -1 379733698 103 38944127 15956179
9300 -4668172 -1 379733697 103 39088414 16084654
9350 -4668172 -1 379733695 103 39232306 16212932
9400 -4668172 -1 379733694 103 39375805 16341015
9450 -4668172 -1 379733692 103 39518917 16468903
9500 -4668172 -1 379733691 103 39661643 16596596
9550 -4668172 -1 379733689 103 39803988 16724096
9600 -4668171 -1 379733688 104 39945954 16851403
9650 -4668171 -1 379733687 104 40087545 16978517
9700 -4668171 -1 379733685 104 40228764 17105440
9750 -4668171 -1 379733684 104 40369614 17232172
9800 -4668171 -1 379733682 104 40510098 17358714
9850 -4668171 -1 379733681 104 40650220 17485066
9900 -4668171 -1 379733679 104 40789983 17611229
9950 -4668171 -1 379733678 104 40929388 17737204
10000 -4668171 -1 379733676 104 41068440 17862991
10050 -4668171 -1 379733675 104 41207142 17988591
10100 -4668171 -1 379733673 104 41345495 18114004
10150 -4668171 -1 379733672 104 41483504 18239232
10200 -4668171 -1 379733670 104 41621171 18364275
10250 -4668171 -1 379733669 104 41758498 18489133
10300 -4668171 -1 379733667 104 41895488 18613807
10350 -4668171 -1 379733666 104 42032145 18738298
10400 -4668171 -1 379733664 104 42168470 18862607
10450 -4668171 -1 379733662 104 42304467 18986733
10500 -4668171 -1 379733661 104 42440137 19110678
10550 -4668171 -1 379733659 104 42575484 19234443
10600 -4668171 -1 379733658 104 42710511 19358027
10650 -4668171 -1 379733656 104 42845219 19481432
10700 -4668171 -1 379733655 104 42979611 19604658
10750 -4668171 -1 379733653 104 43113689 19727706
10800 -4668171 -1 379733651 105 43247457 19850576
10850 -4668171 -1 379733650 105 43380915 19973269
10900 -4668171 -1 379733648 105 43514068 20095786
10950 -4668171 -1 379733646 105 43646916 20218127
11000 -4668171 -1 379733645 105 43779463 20340292
11050 -4668171 -1 379733643 105 43911710 20462284
11100 -4668171 -1 379733642 105 44043661 20584100
11150 -4668171 -1 379733640 105 44175316 20705744
11200 -4668171 -1 379733638 105 44306679 20827215
11250 -4668171 -1 379733636 105 44437751 20948513
11300 -4668171 -1 379733635 105 44568534 21069640
11350 -4668171 -1 379733633 105 44699032 21190595
11400 -4668171 -1 379733631 105 44829245 21311380
11450 -4668171 -1 379733630 105 44959176 21431995
11500 -4668171 -1 379733628 105 45088827 21552441
11550 -4668171 -1 379733626 105 45218200 21672718
11600 -4668171 -1 379733625 105 45347297 21792826
11650 -4668171 -1 379733623 105 45476120 21912767
11700 -4668171 -1 379733621 105 45604671 22032541
11750 -4668171 -1 379733619 106 45732952 22152148
11800 -4668171 -1 379733618 106 45860965 22271589
11850 -4668171 -1 379733616 106 45988711 22390865
11900 -4668171 -1 379733614 106 46116193 22509975
11950 -4668171 -1 379733612 106 46243412 22628922
12000 -4668171 -1 379733610 106 46370370 22747704
12050 -4668171 -1 379733609 106 46497070 22866323
12100 -4668170 -1 379733607 106 46623512 22984779
12150 -4668170 -1 379733605 106 46749699 23103073
12200 -4668170 -1 379733603 106 46875632 23221206
12250 -4668170 -1 379733601 106 47001314 23339177
12300 -4668170 -1 379733599 106 47126745 23456987
12350 -4668170 -1 379733598 106 47251927 23574638
12400 -4668170 -1 379733596 106 47376863 23692129
12450 -4668170 -1 379733594 106 47501554 23809460
12500 -4668170 -1 379733592 106 47626002 23926633
12550 -4668170 -1 379733590 106 47750207 24043648
12600 -4668170 -1 379733588 107 47874172 24160506
12650 -4668170 -1 379733586 107 47997899 24277206
12700 -4668170 -1 379733585 107 48121388 24393750
12750 -4668170 -1 379733583 107 48244642 24510138
12800 -4668170 -1 379733581 107 48367662 24626370
12850 -4668170 -1 379733579 107 48490450 24742448
12900 -4668170 -1 379733577 107 48613007 24858370
12950 -4668170 -1 379733575 107 48735334 24974139
13000 -4668170 -1 379733573 107 48857433 25089754
13050 -4668170 -1 379733571 107 48979306 25205216
13100 -4668170 -1 379733569 107 49100954 25320525
13150 -4668170 -1 379733567 107 49222379 25435682
13200 -4668170 -1 379733565 107 49343581 25550688
13250 -4668170 -1 379733563 107 49464563 25665542
13300 -4668170 -1 379733561 107 49585325 25780246
13350 -4668170 -1 379733559 108 49705869 25894800
13400 -4668170 -1 379733557 108 49826197 26009203
13450 -4668170 -1 379733555 108 49946309 26123458
13500 -4668170 -1 379733553 108 50066208 26237563
13550 -4668170 -1 379733551 108 50185894 26351521
13600 -4668170 -1 379733549 108 50305369 26465330
13650 -4668170 -1 379733547 108 50424634 26578992
13700 -4668170 -1 379733545 108 50543691 26692507
13750 -4668170 -1 379733543 108 50662540 26805875
13800 -4668170 -1 379733541 108 50781183 26919097
13850 -4668170 -1 379733539 108 50899621 27032174
13900 -4668170 -1 379733537 108 51017856 27145105
13950 -4668170 -1 379733535 108 51135888 27257892
14000 -4668170 -1 379733533 108 51253720 27370534
14050 -4668170 -1 379733530 109 51371351 27483032
14100 -4668170 -1 379733528 109 51488784 27595387
14150 -4668170 -1 379733526 109 51606019 27707599
14200 -4668169 -1 379733524 109 51723058 27819668
14250 -4668169 -1 379733522 109 51839901 27931595
14300 -4668169 -1 379733520 109 51956551 28043380
14350 -4668169 -1 379733518 109 52073008 28155024
14400 -4668169 -1 379733516 109 52189273 28266528
14450 -4668169 -1 379733513 109 52305348 28377890
14500 -4668169 -1 379733511 109 52421233 28489113
14550 -4668169 -1 379733509 109 52536929 28600196
14600 -4668169 -1 379733507 109 52652439 28711139
14650 -4668169 -1 379733505 110 52767762 28821944
14700 -4668169 -1 379733503 110 52882900 28932610
14750 -4668169 -1 379733500 110 52997854 29043139
14800 -4668169 -1 379733498 110 53112625 29153530
14850 -4668169 -1 379733496 110 53227214 29263783
14900 -4668169 -1 379733494 110 53341622 29373900
14950 -4668169 -1 379733491 110 53455850 29483880
15000 -4668169 -1 379733489 110 53569900 29593725
15050 -4668169 -1 379733487 110 53683771 29703433
15100 -4668169 -1 379733485 110 53797466 29813007
15150 -4668169 -1 379733482 110 53910984 29922445
15200 -4668169 -1 379733480 111 54024328 30031749
15250 -4668169 -1 379733478 111 54137498 30140919
15300 -4668169 -1 379733476 111 54250495 30249956
15350 -4668169 -1 379733473 111 54363320 30358859
15400 -4668169 -1 379733471 111 54475974 30467629
15450 -4668169 -1 379733469 111 54588458 30576267
15500 -4668169 -1 379733466 111 54700772 30684772
15550 -4668169 -1 379733464 111 54812919 30793146
15600 -4668169 -1 379733462 111 54924898 30901388
15650 -4668169 -1 379733459 111 55036710 31009499
15700 -4668169 -1 379733457 111 55148357 31117479
15750 -4668169 -1 379733455 112 55259840 31225329
15800 -4668169 -1 379733452 112 55371159 31333049
15850 -4668169 -1 379733450 112 55482315 31440640
15900 -4668169 -1 379733448 112 55593309 31548101
15950 -4668169 -1 379733445 112 55704142 31655433
16000 -4668168 -1 379733443 112 55814814 31762637
16050 -4668168 -1 379733440 112 55925328 31869713
16100 -4668168 -1 379733438 112 56035682 31976661
16150 -4668168 -1 379733436 112 56145879 32083481
16200 -4668168 -1 379733433 113 56255919 32190174
16250 -4668168 -1 379733431 113 56365804 32296740
16300 -4668168 -1 379733428 113 56475532 32403180
16350 -4668168 -1 379733426 113 56585107 32509494
16400 -4668168 -1 379733423 113 56694528 32615682
16450 -4668168 -1 379733421 113 56803796 32721745
16500 -4668168 -1 379733419 113 56912911 32827683
16550 -4668168 -1 379733416 113 57021876 32933496
16600 -4668168 -1 379733414 113 57130690 33039184
16650 -4668168 -1 379733411 113 57239355 33144749
16700 -4668168 -1 379733409 114 57347871 33250189
16750 -4668168 -1 379733406 114 57456238 33355507
16800 -4668168 -1 379733404 114 57564458 33460701
16850 -4668168 -1 379733401 114 57672532 33565772
16900 -4668168 -1 379733399 114 57780459 33670721
16950 -4668168 -1 379733396 114 57888241 33775548
17000 -4668168 -1 379733393 114 57995879 33880253
17050 -4668168 -1 379733391 114 58103373 33984837
17100 -4668168 -1 379733388 115 58210724 34089300
17150 -4668168 -1 379733386 115 58317933 34193641
17200 -4668168 -1 379733383 115 58425001 34297863
17250 -4668168 -1 379733381 115 58531927 34401964
17300 -4668168 -1 379733378 115 58638713 34505945
17350 -4668168 -1 379733375 115 58745360 34609807
17400 -4668168 -1 379733373 115 58851868 34713549
17450 -4668168 -1 379733370 115 58958238 34817172
17500 -4668168 -1 379733368 115 59064471 34920677
17550 -4668168 -1 379733365 116 59170566 35024063
17600 -4668167 -1 379733362 116 59276526 35127332
17650 -4668167 -1 379733360 116 59382350 35230482
17700 -4668167 -1 379733357 116 59488040 35333516
17750 -4668167 -1 379733355 116 59593595 35436432
17800 -4668167 -1 379733352 116 59699017 35539231
17850 -4668167 -1 379733349 116 59804306 35641914
17900 -4668167 -1 379733347 116 59909463 35744480
17950 -4668167 -1 379733344 117 60014488 35846931
18000 -4668167 -1 379733341 117 60119382 35949265
18050 -4668167 -1 379733338 117 60224146 36051485
18100 -4668167 -1 379733336 117 60328781 36153589
18150 -4668167 -1 379733333 117 60433286 36255579
18200 -4668167 -1 379733330 117 60537663 36357454
18250 -4668167 -1 379733328 117 60641912 36459215
18300 -4668167 -1 379733325 118 60746034 36560862
18350 -4668167 -1 379733322 118 60850029 36662395
18400 -4668167 -1 379733319 118 60953899 36763815
18450 -4668167 -1 379733317 118 61057642 36865121
18500 -4668167 -1 379733314 118 61161261 36966315
18550 -4668167 -1 379733311 118 61264756 37067397
18600 -4668167 -1 379733308 118 61368127 37168366
18650 -4668167 -1 379733306 118 61471374 37269223
18700 -4668167 -1 379733303 119 61574499 37369969
18750 -4668167 -1 379733300 119 61677502 37470602
18800 -4668167 -1 379733297 119 61780384 37571125
18850 -4668167 -1 379733294 119 61883145 37671537
18900 -4668167 -1 379733292 119 61985785 37771838
18950 -4668167 -1 379733289 119 62088306 37872029
19000 -4668167 -1 379733286 119 62190707 37972110
19050 -4668167 -1 379733283 120 62292990 38072081
19100 -4668166 -1 379733280 120 62395155 38171942
